_MEMBER_M19050.Micro,_MEMBER_M19050.OPC,_MEMBER_M19050.Oligo,_MEMBER_M59593.Micro,_MEMBER_M59593.OPC,_MEMBER_M59593.Oligo,_MEMBER_Specific,_LogP_M19050.Micro,_LogP_M19050.OPC,_LogP_M19050.Oligo,_LogP_M59593.Micro,_LogP_M59593.OPC,_LogP_M59593.Oligo,_LogP_Specific,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0232466,M0000001,1,0,DisGeNET,35,Feeding difficulties,,-2.3,3.1,3.4,30304,473,168,8,4.8,1.6,3909|4208|4306|6660|6925|7068|55636|93986,LAMA3|MEF2C|NR3C2|SOX5|TCF4|THRB|CHD7|FOXP2,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0220633,M0000001,1,0,DisGeNET,35,Uveal melanoma,,-2.3,3.4,3.4,30304,375,168,7,4.2,1.5,3479|5915|5966|6663|6935|9734|55959,IGF1|RARB|REL|SOX10|ZEB1|HDAC9|SULF2,-1,0
1,0,0,0,0,0,1,-2,0,0,0,0,0,-2.3,C0428472,M1000001,2,0,DisGeNET,35,Serum HDL cholesterol measurement,,-2.3,3.8,3.6,30304,283,168,6,3.6,1.4,3479|4854|6095|6256|11174|55553,IGF1|NOTCH3|RORA|RXRA|ADAMTS6|SOX6,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0038443,M0000001,1,0,DisGeNET,35,"Stress, Psychological",,-2.3,4.5,3.7,30304,199,168,5,3,1.3,4155|4306|6863|6886|9734,MBP|NR3C2|TAC1|TAL1|HDAC9,-1,0
0,0,0,0,1,0,0,0,0,0,0,-2.3,0,0,C1153706,M0000100,1,0,DisGeNET,35,Endometrial adenocarcinoma,,-2.3,8.6,4.5,30304,212,50,3,6,3.4,2100|2690|28514,ESR2|GHR|DLL1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0426429,M0000001,1,0,DisGeNET,35,Broad nasal tip,,-2.3,5.8,4,30304,125,168,4,2.4,1.2,5915|6909|26040|170302,RARB|TBX2|SETBP1|ARX,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0010481,M0000001,1,0,DisGeNET,35,Cushing Syndrome,,-2.3,5.7,4,30304,126,168,4,2.4,1.2,3479|4306|7450|9734,IGF1|NR3C2|VWF|HDAC9,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0013604,M0000001,1,0,DisGeNET,35,Edema,,-2.3,5.7,4,30304,126,168,4,2.4,1.2,5337|6863|6925|55636,PLD1|TAC1|TCF4|CHD7,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0036337,M0000001,1,0,DisGeNET,35,Schizoaffective Disorder,,-2.3,5.7,4,30304,126,168,4,2.4,1.2,2572|3782|5915|93986,GAD2|KCNN3|RARB|FOXP2,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0162835,M0000001,1,0,DisGeNET,35,Hypopigmentation disorder,,-2.3,5.7,4,30304,126,168,4,2.4,1.2,3479|6663|6863|9839,IGF1|SOX10|TAC1|ZEB2,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C0432215,M0000001,1,0,DisGeNET,35,Progressive pseudorheumatoid dysplasia,,-2.3,8.5,4.5,30304,64,168,3,1.8,1,3479|4306|6935,IGF1|NR3C2|ZEB1,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,-2.3,0,C0028259,M0000010,1,0,DisGeNET,35,Nodule,,-2.3,8.4,4.4,30304,278,39,3,7.7,4.3,800|3486|4601,CALD1|IGFBP3|MXI1,-1,0
1,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,C0149871,M1000000,1,0,DisGeNET,35,Deep Vein Thrombosis,,-2.3,8.4,4.4,30304,230,47,3,6.4,3.6,6404|23659|57817,SELPLG|PLA2G15|HAMP,-1,0
1,0,0,0,0,0,1,-2.3,0,0,0,0,0,-2,C0282612,M1000001,2,0,DisGeNET,35,Prostatic Intraepithelial Neoplasias,,-2.3,8.4,4.4,30304,230,47,3,6.4,3.6,409|5293|7100,ARRB2|PIK3CD|TLR5,-1,0
1,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,C0521158,M1000000,1,0,DisGeNET,35,Recurrent tumor,,-2.3,4.4,3.7,30304,735,47,5,11,4.5,397|2180|5293|6850|7100,ARHGDIB|ACSL1|PIK3CD|SYK|TLR5,-1,0
1,0,0,0,1,0,0,-2.3,0,0,0,-2.2,0,0,C0205696,M1000100,2,0,DisGeNET,35,Anaplastic carcinoma,,-2.3,8.3,4.4,30304,232,47,3,6.4,3.6,2180|30817|220107,ACSL1|ADGRE2|DLEU7,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,C3875321,M0000001,1,0,DisGeNET,35,Inflammatory dermatosis,,-2.3,3.3,3.4,30304,382,168,7,4.2,1.5,2034|2113|2322|3727|3909|4306|6863,EPAS1|ETS1|FLT3|JUND|LAMA3|NR3C2|TAC1,-1,0
0,0,0,0,1,0,0,0,0,0,0,-2.3,0,0,C0024668,M0000100,1,0,DisGeNET,35,"Mammary Neoplasms, Experimental",,-2.3,8.3,4.4,30304,218,50,3,6,3.4,2100|4254|50486,ESR2|KITLG|G0S2,-1,0
0,0,0,0,1,0,0,0,0,0,0,-2.3,0,0,C0205697,M0000100,1,0,DisGeNET,35,"Carcinoma, Spindle-Cell",,-2.3,8.3,4.4,30304,218,50,3,6,3.4,2100|4254|50486,ESR2|KITLG|G0S2,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1261430,M0000001,1,0,DisGeNET,35,Fasting blood sugar result,,-2.2,8.3,4.4,30304,65,168,3,1.8,1,1112|5629|169792,FOXN3|PROX1|GLIS3,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1336735,M0000001,1,0,DisGeNET,35,Treatment related acute myeloid leukaemia,,-2.2,8.3,4.4,30304,65,168,3,1.8,1,2122|2322|6886,MECOM|FLT3|TAL1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0339573,M0000001,1,0,DisGeNET,35,"Glaucoma, Primary Open Angle",,-2.2,3.3,3.4,30304,383,168,7,4.2,1.5,1301|1523|1879|2296|4155|26508|170691,COL11A1|CUX1|EBF1|FOXC1|MBP|HEYL|ADAMTS17,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0236969,M0000001,1,0,DisGeNET,35,Substance-Related Disorders,,-2.2,5.6,3.9,30304,128,168,4,2.4,1.2,5137|63876|79750|167465,PDE1C|PKNOX2|ZNF385D|ZNF366,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1328407,M0000001,1,0,DisGeNET,35,Hip Dysplasia,,-2.2,5.6,3.9,30304,128,168,4,2.4,1.2,2122|2296|55636|63976,MECOM|FOXC1|CHD7|PRDM16,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1332182,M0000001,1,0,DisGeNET,35,Adult Anaplastic Large Cell Lymphoma,,-2.2,5.6,3.9,30304,128,168,4,2.4,1.2,2113|2322|3479|3727,ETS1|FLT3|IGF1|JUND,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0333983,M0000001,1,0,DisGeNET,35,Hyperplastic Polyp,,-2.2,4.4,3.7,30304,204,168,5,3,1.3,864|2113|3479|9734|10215,RUNX3|ETS1|IGF1|HDAC9|OLIG2,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C4316903,M0000001,1,0,DisGeNET,35,Absence Seizures,,-2.2,4.4,3.7,30304,204,168,5,3,1.3,2572|3786|6925|54886|170302,GAD2|KCNQ3|TCF4|PLPPR1|ARX,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0024115,M0000001,1,0,DisGeNET,35,Lung diseases,,-2.2,2.6,3.2,30304,700,168,10,6,1.8,794|1462|1902|2321|3479|3663|3727|5745|9734|81704,CALB2|VCAN|LPAR1|FLT1|IGF1|IRF5|JUND|PTH1R|HDAC9|DOCK8,-1,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C2347748,M1000000,1,0,DisGeNET,35,Adult Erythroleukemia,,-2.2,8.2,4.4,30304,236,47,3,6.4,3.6,4066|5293|6916,LYL1|PIK3CD|TBXAS1,-0.99,0
0,1,0,0,0,0,1,0,-2.2,0,0,0,0,-2.2,C1445957,M0100001,2,0,DisGeNET,35,Serum total cholesterol measurement,,-2.2,3,3.3,30304,486,168,8,4.8,1.6,1902|2122|6095|6256|6573|6938|8631|404744,LPAR1|MECOM|RORA|RXRA|SLC19A1|TCF12|SKAP1|NPSR1-AS1,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0206692,M0000001,1,0,DisGeNET,35,"Carcinoma, Lobular",,-2.2,8.2,4.4,30304,66,168,3,1.8,1,4602|7450|51162,MYB|VWF|EGFL7,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0334590,M0000001,1,0,DisGeNET,35,Anaplastic Oligodendroglioma,,-2.2,8.2,4.4,30304,66,168,3,1.8,1,6938|10215|64321,TCF12|OLIG2|SOX17,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0740404,M0000001,1,0,DisGeNET,35,Limb defects,,-2.2,8.2,4.4,30304,66,168,3,1.8,1,860|6926|55636,RUNX2|TBX3|CHD7,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C2063866,M0000001,1,0,DisGeNET,35,"Depressive Disorder, Treatment-Resistant",,-2.2,8.2,4.4,30304,66,168,3,1.8,1,4810|6863|79750,NHS|TAC1|ZNF385D,-0.99,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0002874,M1000000,1,0,DisGeNET,35,Aplastic Anemia,,-2.2,8.2,4.4,30304,237,47,3,6.4,3.6,3119|6404|57817,HLA-DQB1|SELPLG|HAMP,-0.99,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0014378,M1000000,1,0,DisGeNET,35,Enterovirus Infections,,-2.2,8.2,4.4,30304,237,47,3,6.4,3.6,3119|5293|6404,HLA-DQB1|PIK3CD|SELPLG,-0.99,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C4520840,M1000000,1,0,DisGeNET,35,Erythroleukemia (Erythroid/Myeloid),,-2.2,8.2,4.4,30304,237,47,3,6.4,3.6,4066|5293|6916,LYL1|PIK3CD|TBXAS1,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0206682,M0000001,1,0,DisGeNET,35,Follicular thyroid carcinoma,,-2.2,3.7,3.5,30304,293,168,6,3.6,1.4,2113|2321|2322|4854|5629|7068,ETS1|FLT1|FLT3|NOTCH3|PROX1|THRB,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0427460,M0000001,1,0,DisGeNET,35,Red cell distribution width determination,,-2.2,2.7,3.2,30304,593,168,9,5.4,1.7,2122|2322|5337|7068|53335|55553|81704|84969|143872,MECOM|FLT3|PLD1|THRB|BCL11A|SOX6|DOCK8|TOX2|ARHGAP42,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1304746,M0000001,1,0,DisGeNET,35,RDW - Red blood cell distribution width result,,-2.2,2.7,3.2,30304,593,168,9,5.4,1.7,2122|2322|5337|7068|53335|55553|81704|84969|143872,MECOM|FLT3|PLD1|THRB|BCL11A|SOX6|DOCK8|TOX2|ARHGAP42,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1332942,M0000001,1,0,DisGeNET,35,Childhood Anaplastic Large Cell Lymphoma,,-2.2,5.6,3.9,30304,130,168,4,2.4,1.2,2113|2322|3479|3727,ETS1|FLT3|IGF1|JUND,-0.99,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1837397,M0000001,1,0,DisGeNET,35,Severe global developmental delay,,-2.2,5.6,3.9,30304,130,168,4,2.4,1.2,5915|6660|9037|170302,RARB|SOX5|SEMA5A|ARX,-0.99,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0033687,M1000000,1,0,DisGeNET,35,Proteinuria,,-2.2,8.1,4.3,30304,239,47,3,6.4,3.6,712|8440|9935,C1QA|NCK2|MAFB,-0.98,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0020473,M1000000,1,0,DisGeNET,35,Hyperlipidemia,,-2.2,5.5,3.9,30304,472,47,4,8.5,4.1,860|5293|51085|57817,RUNX2|PIK3CD|MLXIPL|HAMP,-0.98,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0342257,M1000000,1,0,DisGeNET,35,Complications of Diabetes Mellitus,,-2.2,8.1,4.3,30304,240,47,3,6.4,3.6,3119|5293|57817,HLA-DQB1|PIK3CD|HAMP,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0011168,M0000001,1,0,DisGeNET,35,Deglutition Disorders,,-2.2,3.2,3.3,30304,389,168,7,4.2,1.5,3663|6863|10320|26040|55636|63976|170302,IRF5|TAC1|IKZF1|SETBP1|CHD7|PRDM16|ARX,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0158761,M0000001,1,0,DisGeNET,35,Radioulnar Synostosis,,-2.2,8.1,4.3,30304,67,168,3,1.8,1,2122|4094|26040,MECOM|MAF|SETBP1,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0264303,M0000001,1,0,DisGeNET,35,Laryngomalacia,,-2.2,8.1,4.3,30304,67,168,3,1.8,1,6926|26040|55636,TBX3|SETBP1|CHD7,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1285498,M0000001,1,0,DisGeNET,35,Vegetation,,-2.2,8.1,4.3,30304,67,168,3,1.8,1,6663|6863|7450,SOX10|TAC1|VWF,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C3278509,M0000001,1,0,DisGeNET,35,Spinal fusion,,-2.2,8.1,4.3,30304,67,168,3,1.8,1,4810|4854|6660,NHS|NOTCH3|SOX5,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0020224,M0000001,1,0,DisGeNET,35,Polyhydramnios,,-2.2,4.3,3.6,30304,208,168,5,3,1.3,5396|5745|9935|55636|64321,PRRX1|PTH1R|MAFB|CHD7|SOX17,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1845050,M0000001,1,0,DisGeNET,35,"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",,-2.2,4.3,3.6,30304,208,168,5,3,1.3,1523|2321|3479|5788|7450,CUX1|FLT1|IGF1|PTPRC|VWF,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0020507,M0000001,1,0,DisGeNET,35,Hyperplasia,,-2.2,5.5,3.9,30304,131,168,4,2.4,1.2,794|2308|3479|6256,CALB2|FOXO1|IGF1|RXRA,-0.98,0
0,0,0,0,1,0,0,0,0,0,0,-2.2,0,0,C0007129,M0000100,1,0,DisGeNET,35,Merkel cell carcinoma,,-2.2,8,4.3,30304,226,50,3,6,3.4,429|4254|4610,ASCL1|KITLG|MYCL,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0032584,M0000001,1,0,DisGeNET,35,polyps,,-2.2,3.2,3.3,30304,390,168,7,4.2,1.5,794|864|1301|3479|3663|6863|6935,CALB2|RUNX3|COL11A1|IGF1|IRF5|TAC1|ZEB1,-0.98,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1397307,M0000001,1,0,DisGeNET,35,Cardiac fibrosis,,-2.2,3.6,3.4,30304,297,168,6,3.6,1.4,2113|3479|4205|4306|6863|9734,ETS1|IGF1|MEF2A|NR3C2|TAC1|HDAC9,-0.97,0
0,1,0,0,0,0,0,0,-2.2,0,0,0,0,0,C0489786,M0100000,1,0,DisGeNET,35,Height,,-2.2,7.9,4.3,30304,249,46,3,6.5,3.6,5125|155185|170691,PCSK5|AMZ1|ADAMTS17,-0.97,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0014145,M0000001,1,0,DisGeNET,35,Yolk Sac Tumor,,-2.2,8,4.3,30304,68,168,3,1.8,1,864|6935|64321,RUNX3|ZEB1|SOX17,-0.97,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0474808,M0000001,1,0,DisGeNET,35,Follicular neoplasm,,-2.2,8,4.3,30304,68,168,3,1.8,1,794|4602|6663,CALB2|MYB|SOX10,-0.97,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1861922,M0000001,1,0,DisGeNET,35,CAMPOMELIC DYSPLASIA,,-2.2,8,4.3,30304,68,168,3,1.8,1,6663|30812|55553,SOX10|SOX8|SOX6,-0.97,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1849089,M0000001,1,0,DisGeNET,35,Broad forehead,,-2.2,5.4,3.8,30304,133,168,4,2.4,1.2,860|4208|6938|26040,RUNX2|MEF2C|TCF12|SETBP1,-0.96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1843367,M0000001,1,0,DisGeNET,35,Poor school performance,,-2.2,4.3,3.6,30304,211,168,5,3,1.3,3786|4208|4810|6925|53335,KCNQ3|MEF2C|NHS|TCF4|BCL11A,-0.96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0039101,M0000001,1,0,DisGeNET,35,synovial sarcoma,,-2.2,3.6,3.4,30304,299,168,6,3.6,1.4,2078|2308|3479|6663|9734|131096,ERG|FOXO1|IGF1|SOX10|HDAC9|KCNH8,-0.96,0
0,0,1,0,0,0,1,0,0,-2.1,0,0,0,-2.2,C4551915,M0010001,2,0,DisGeNET,35,"Gait Disturbance, CTCAE",,-2.2,3.6,3.4,30304,299,168,6,3.6,1.4,4854|6663|9935|55636|63976|170302,NOTCH3|SOX10|MAFB|CHD7|PRDM16|ARX,-0.96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C1266043,M0000001,1,0,DisGeNET,35,Sarcomatoid Renal Cell Carcinoma,,-2.2,5.4,3.8,30304,134,168,4,2.4,1.2,2034|2321|9745|11214,EPAS1|FLT1|ZNF536|AKAP13,-0.96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0020620,M0000001,1,0,DisGeNET,35,Hypohidrosis,,-2.2,7.8,4.2,30304,69,168,3,1.8,1,1301|6663|170302,COL11A1|SOX10|ARX,-0.96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0020635,M0000001,1,0,DisGeNET,35,Hypopituitarism,,-2.2,7.8,4.2,30304,69,168,3,1.8,1,3479|5080|55636,IGF1|PAX6|CHD7,-0.96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0334663,M0000001,1,0,DisGeNET,35,Histiocytic sarcoma,,-2.2,7.8,4.2,30304,69,168,3,1.8,1,5452|5788|9734,POU2F2|PTPRC|HDAC9,-0.96,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0003862,M1000000,1,0,DisGeNET,35,Arthralgia,,-2.2,7.8,4.2,30304,248,47,3,6.4,3.6,712|3119|9935,C1QA|HLA-DQB1|MAFB,-0.95,0
0,0,1,0,0,0,0,0,0,-2.2,0,0,0,0,C0541764,M0010000,1,0,DisGeNET,35,Delayed bone age,,-2.2,7.7,4.2,30304,295,40,3,7.5,4.2,1028|6663|55636,CDKN1C|SOX10|CHD7,-0.95,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0011265,M0000001,1,0,DisGeNET,35,Presenile dementia,,-2.2,2.5,3.1,30304,718,168,10,6,1.8,1523|2321|2742|3479|4208|4810|4854|5337|7450|7942,CUX1|FLT1|GLRA2|IGF1|MEF2C|NHS|NOTCH3|PLD1|VWF|TFEB,-0.94,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0015230,M1000000,1,0,DisGeNET,35,Exanthema,,-2.2,7.7,4.2,30304,251,47,3,6.4,3.6,712|860|5293,C1QA|RUNX2|PIK3CD,-0.94,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0026948,M1000000,1,0,DisGeNET,35,Mycosis Fungoides,,-2.2,7.7,4.2,30304,251,47,3,6.4,3.6,3119|5293|6404,HLA-DQB1|PIK3CD|SELPLG,-0.94,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0279646,M0000001,1,0,DisGeNET,35,Childhood Acute Monocytic Leukemia,,-2.2,7.7,4.2,30304,70,168,3,1.8,1,2113|2322|6095,ETS1|FLT3|RORA,-0.94,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,C0280634,M0000001,1,0,DisGeNET,35,Adult Acute Monocytic Leukemia,,-2.2,7.7,4.2,30304,70,168,3,1.8,1,2113|2322|6095,ETS1|FLT3|RORA,-0.94,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C3714514,M1000000,1,0,DisGeNET,35,Infection,,-2.2,5.3,3.7,30304,491,47,4,8.5,4.1,3119|6850|7100|57817,HLA-DQB1|SYK|TLR5|HAMP,-0.94,0
1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,C0275524,M1000000,1,0,DisGeNET,35,Coinfection,,-2.2,7.7,4.2,30304,252,47,3,6.4,3.6,3119|5293|57817,HLA-DQB1|PIK3CD|HAMP,-0.94,0
0,1,0,0,0,0,0,0,-2.1,0,0,0,0,0,C0276496,M0100000,1,0,DisGeNET,35,Familial Alzheimer Disease (FAD),,-2.1,7.6,4.2,30304,260,46,3,6.5,3.6,590|1392|9672,BCHE|CRH|SDC3,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0266589,M0000001,1,0,DisGeNET,35,Congenital ear anomaly NOS (disorder),,-2.1,5.3,3.7,30304,137,168,4,2.4,1.2,5396|5456|9935|55636,PRRX1|POU3F4|MAFB|CHD7,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0034951,M0000001,1,0,DisGeNET,35,Refractive Errors,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,2078|5080|79698,ERG|PAX6|ZMAT4,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0343284,M0000001,1,0,DisGeNET,35,Chondrodysplasia,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,658|1301|5745,BMPR1B|COL11A1|PTH1R,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0598894,M0000001,1,0,DisGeNET,35,Monocytic leukemia,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,2078|2113|2322,ERG|ETS1|FLT3,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0677659,M0000001,1,0,DisGeNET,35,Gastro-esophageal reflux disease with esophagitis,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,2034|3479|6935,EPAS1|IGF1|ZEB1,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C1842366,M0000001,1,0,DisGeNET,35,Low anterior hairline,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,3479|6909|170302,IGF1|TBX2|ARX,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C1844505,M0000001,1,0,DisGeNET,35,Pointed chin,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,9839|26040|63976,ZEB2|SETBP1|PRDM16,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C1866134,M0000001,1,0,DisGeNET,35,Wide anterior fontanel,,-2.1,7.6,4.2,30304,71,168,3,1.8,1,1301|26040|170302,COL11A1|SETBP1|ARX,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0278883,M0000001,1,0,DisGeNET,35,Metastatic melanoma,,-2.1,2.9,3.1,30304,504,168,8,4.8,1.6,658|2113|3479|4773|6095|6663|6935|10082,BMPR1B|ETS1|IGF1|NFATC2|RORA|SOX10|ZEB1|GPC6,-0.93,0
1,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,C0235782,M1000000,1,0,DisGeNET,35,Gallbladder Carcinoma,,-2.1,5.2,3.7,30304,498,47,4,8.5,4.1,2651|5293|7903|8935,GCNT2|PIK3CD|ST8SIA4|SKAP2,-0.93,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0005938,M0000001,1,0,DisGeNET,35,Bone Density,,-2.1,5.2,3.7,30304,138,168,4,2.4,1.2,860|4208|55553|79698,RUNX2|MEF2C|SOX6|ZMAT4,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0018935,M0000001,1,0,DisGeNET,35,Hematocrit procedure,,-2.1,5.2,3.7,30304,138,168,4,2.4,1.2,2122|5629|63976|169792,MECOM|PROX1|PRDM16|GLIS3,-0.92,0
1,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,C0027498,M1000000,1,0,DisGeNET,35,Nausea and vomiting,,-2.1,7.5,4.1,30304,257,47,3,6.4,3.6,3786|4988|10320,KCNQ3|OPRM1|IKZF1,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0151517,M0000001,1,0,DisGeNET,35,Complete atrioventricular block,,-2.1,3.1,3.2,30304,403,168,7,4.2,1.5,1523|2034|3663|6095|7450|9734|30009,CUX1|EPAS1|IRF5|RORA|VWF|HDAC9|TBX21,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0020608,M0000001,1,0,DisGeNET,35,Hypodontia,,-2.1,4.1,3.5,30304,218,168,5,3,1.3,860|2296|3909|5745|6926,RUNX2|FOXC1|LAMA3|PTH1R|TBX3,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0023474,M0000001,1,0,DisGeNET,35,"Leukemia, Myeloid, Chronic-Phase",,-2.1,7.5,4.1,30304,72,168,3,1.8,1,2122|2322|10320,MECOM|FLT3|IKZF1,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C1968949,M0000001,1,0,DisGeNET,35,Cakut,,-2.1,7.5,4.1,30304,72,168,3,1.8,1,1301|2296|64321,COL11A1|FOXC1|SOX17,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0234985,M0000001,1,0,DisGeNET,35,Mental deterioration,,-2.1,2.8,3.1,30304,508,168,8,4.8,1.6,860|2321|3479|4208|4773|4854|5337|9734,RUNX2|FLT1|IGF1|MEF2C|NFATC2|NOTCH3|PLD1|HDAC9,-0.92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0338106,M0000001,1,0,DisGeNET,35,Adenocarcinoma of colon,,-2.1,3.1,3.2,30304,406,168,7,4.2,1.5,794|1301|2308|3479|3727|4306|6935,CALB2|COL11A1|FOXO1|IGF1|JUND|NR3C2|ZEB1,-0.91,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1,C0262444,M0000001,1,0,DisGeNET,35,Abnormality of the dentition,,-2.1,5.2,3.7,30304,140,168,4,2.4,1.2,1301|4810|54345|55636,COL11A1|NHS|SOX18|CHD7,-0.91,0
