_MEMBER_AD.Micro,_MEMBER_AD.OPC,_MEMBER_AD.Oligo,_MEMBER_Control.Micro,_MEMBER_Control.Oligo,_LogP_AD.Micro,_LogP_AD.OPC,_LogP_AD.Oligo,_LogP_Control.Micro,_LogP_Control.Oligo,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,0,0,0,0,-2.3,C2062441,M00001,1,0,DisGeNET,35,Influenza A,,-2.3,8.5,4.5,30304,562,19,3,16,8.4,3726|5621|57556,JUNB|PRNP|SEMA6A,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0038436,M00100,1,0,DisGeNET,35,Post-Traumatic Stress Disorder,,-2.3,2.7,3.2,30304,417,274,10,3.6,1.1,409|1524|1794|2289|3115|3606|5052|6774|6886|55824,ARRB2|CX3CR1|DOCK2|FKBP5|HLA-DPB1|IL18|PRDX1|STAT3|TAL1|PAG1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0346629,M00100,1,0,DisGeNET,35,Malignant neoplasm of large intestine,,-2.3,3.8,3.6,30304,173,274,6,2.2,0.88,1902|2120|2289|10019|64759|83857,LPAR1|ETV6|FKBP5|SH2B3|TNS3|TMTC1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0001925,M00100,1,0,DisGeNET,35,Albuminuria,,-2.3,5.8,4,30304,76,274,4,1.5,0.72,1508|6696|10019|55636,CTSB|SPP1|SH2B3|CHD7,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0013720,M00100,1,0,DisGeNET,35,Ehlers-Danlos Syndrome,,-2.3,5.8,4,30304,76,274,4,1.5,0.72,7046|7048|9839|120892,TGFBR1|TGFBR2|ZEB2|LRRK2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C1868938,M00100,1,0,DisGeNET,35,End stage cardiac failure,,-2.3,5.8,4,30304,76,274,4,1.5,0.72,3516|3572|6546|6696,RBPJ|IL6ST|SLC8A1|SPP1,-1.1,0
0,1,0,1,0,0,-2.2,0,-2.3,0,C0001973,M01010,2,0,DisGeNET,35,"Alcoholic Intoxication, Chronic",,-2.3,3.8,3.6,30304,577,83,6,7.2,2.8,113|3122|5293|5468|56659|64859,ADCY7|HLA-DRA|PIK3CD|PPARG|KCNK13|NABP1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0017181,M00100,1,0,DisGeNET,35,Gastrointestinal Hemorrhage,,-2.3,4.5,3.7,30304,122,274,5,1.8,0.81,3115|3516|6239|7048|79651,HLA-DPB1|RBPJ|RREB1|TGFBR2|RHBDF2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0040128,M00100,1,0,DisGeNET,35,Thyroid Diseases,,-2.3,3.4,3.4,30304,230,274,7,2.6,0.95,1508|2353|4780|6774|7038|7133|10019,CTSB|FOS|NFE2L2|STAT3|TG|TNFRSF1B|SH2B3,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0750901,M00100,1,0,DisGeNET,35,"Alzheimer Disease, Early Onset",,-2.3,3.8,3.6,30304,174,274,6,2.2,0.88,2|2353|3635|5336|6653|79890,A2M|FOS|INPP5D|PLCG2|SORL1|RIN3,-1.1,0
0,0,0,1,0,0,0,0,-2.3,0,C0027832,M00010,1,0,DisGeNET,35,Neurofibromatosis 2,,-2.3,8.6,4.5,30304,127,83,3,3.6,2,4478|5293|6850,MSN|PIK3CD|SYK,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0008370,M00100,1,0,DisGeNET,35,Cholestasis,,-2.3,2.6,3.2,30304,420,274,10,3.6,1.1,3516|3684|4094|4780|5788|6653|7097|10257|79651|80896,RBPJ|ITGAM|MAF|NFE2L2|PTPRC|SORL1|TLR2|ABCC4|RHBDF2|NPL,-1.1,0
0,0,0,1,0,0,0,0,-2.3,0,C0030312,M00010,1,0,DisGeNET,35,Pancytopenia,,-2.3,5.8,4,30304,253,83,4,4.8,2.4,695|4478|10320|64859,BTK|MSN|IKZF1|NABP1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0011991,M00100,1,0,DisGeNET,35,Diarrhea,,-2.3,2.3,3.1,30304,631,274,13,4.7,1.3,2353|3459|5552|5788|6688|6696|6774|7100|7182|7903|29760|57817|120892,FOS|IFNGR1|SRGN|PTPRC|SPI1|SPP1|STAT3|TLR5|NR2C2|ST8SIA4|BLNK|HAMP|LRRK2,-1.1,0
0,1,0,0,0,0,-2.3,0,0,0,C0152021,M01000,1,0,DisGeNET,35,Congenital heart disease,,-2.3,8.5,4.5,30304,267,40,3,7.5,4.2,1008|9590|23414,CDH10|AKAP12|ZFPM2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0151529,M00100,1,0,DisGeNET,35,Prolonged bleeding time,,-2.3,8.5,4.5,30304,39,274,3,1.1,0.63,6916|7456|10019,TBXAS1|WIPF1|SH2B3,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0206172,M00100,1,0,DisGeNET,35,Diabetic Foot,,-2.3,8.5,4.5,30304,39,274,3,1.1,0.63,7046|7048|7097,TGFBR1|TGFBR2|TLR2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0265004,M00100,1,0,DisGeNET,35,Dilatation of aorta,,-2.3,8.5,4.5,30304,39,274,3,1.1,0.63,1508|2353|7048,CTSB|FOS|TGFBR2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0266174,M00100,1,0,DisGeNET,35,Duodenal atresia,,-2.3,8.5,4.5,30304,39,274,3,1.1,0.63,2313|55636|84976,FLI1|CHD7|DISP1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0750977,M00100,1,0,DisGeNET,35,Recurrent Brain Neoplasm,,-2.3,8.5,4.5,30304,39,274,3,1.1,0.63,3689|6696|7048,ITGB2|SPP1|TGFBR2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0812413,M00100,1,0,DisGeNET,35,Malignant Pleural Mesothelioma,,-2.3,2.6,3.2,30304,421,274,10,3.6,1.1,920|972|1436|3606|5209|5552|5788|6696|6774|6916,CD4|CD74|CSF1R|IL18|PFKFB3|SRGN|PTPRC|SPP1|STAT3|TBXAS1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0004930,M00100,1,0,DisGeNET,35,Behavior Disorders,,-2.3,5.7,4,30304,77,274,4,1.5,0.72,4780|27185|120892|285195,NFE2L2|DISC1|LRRK2|SLC9A9,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C2347126,M00100,1,0,DisGeNET,35,Microscopic Polyarteritis,,-2.3,5.7,4,30304,77,274,4,1.5,0.72,467|3115|3689|7097,ATF3|HLA-DPB1|ITGB2|TLR2,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0008073,M00100,1,0,DisGeNET,35,Developmental Disabilities,,-2.3,2.8,3.3,30304,355,274,9,3.3,1.1,3784|4211|7402|9839|55636|55824|57705|81704|93986,KCNQ1|MEIS1|UTRN|ZEB2|CHD7|PAG1|WDFY4|DOCK8|FOXP2,-1.1,0
0,0,1,1,0,0,0,-2.2,-2.3,0,C1332182,M00110,2,0,DisGeNET,35,Adult Anaplastic Large Cell Lymphoma,,-2.3,8.6,4.5,30304,128,83,3,3.6,2,2885|3718|4478,GRB2|JAK3|MSN,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0006287,M00100,1,0,DisGeNET,35,Bronchopulmonary Dysplasia,,-2.3,2.6,3.2,30304,423,274,10,3.6,1.1,1240|1902|2289|3572|3606|4780|6774|7097|7100|27185,CMKLR1|LPAR1|FKBP5|IL6ST|IL18|NFE2L2|STAT3|TLR2|TLR5|DISC1,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0870082,M00100,1,0,DisGeNET,35,Hyperkeratosis,,-2.3,3.8,3.5,30304,176,274,6,2.2,0.88,1075|3516|4780|7133|64581|79651,CTSC|RBPJ|NFE2L2|TNFRSF1B|CLEC7A|RHBDF2,-1.1,0
0,0,1,1,0,0,0,-2.2,-2.3,0,C1332942,M00110,2,0,DisGeNET,35,Childhood Anaplastic Large Cell Lymphoma,,-2.3,8.4,4.4,30304,130,83,3,3.6,2,2885|3718|4478,GRB2|JAK3|MSN,-1.1,0
0,0,0,1,0,0,0,0,-2.3,0,C0023267,M00010,1,0,DisGeNET,35,Fibroid Tumor,,-2.3,4.4,3.7,30304,413,83,5,6,2.6,2885|5293|5468|7462|11214,GRB2|PIK3CD|PPARG|LAT2|AKAP13,-1.1,0
0,0,1,0,0,0,0,-2.3,0,0,C0035220,M00100,1,0,DisGeNET,35,"Respiratory Distress Syndrome, Newborn",,-2.3,3.7,3.5,30304,177,274,6,2.2,0.88,860|3606|5552|5788|7097|137196,RUNX2|IL18|SRGN|PTPRC|TLR2|CCDC26,-1.1,0
0,0,1,0,0,0,0,-2.2,0,0,C0008060,M00100,1,0,DisGeNET,35,child abuse behavior,,-2.2,8.3,4.4,30304,40,274,3,1.1,0.63,2289|6886|93986,FKBP5|TAL1|FOXP2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0027439,M00100,1,0,DisGeNET,35,Nasopharyngeal Neoplasms,,-2.2,8.3,4.4,30304,40,274,3,1.1,0.63,4261|6774|9770,CIITA|STAT3|RASSF2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0022665,M00100,1,0,DisGeNET,35,Kidney Neoplasm,,-2.2,3,3.3,30304,295,274,8,2.9,1,240|558|972|1436|4286|4780|5336|57817,ALOX5|AXL|CD74|CSF1R|MITF|NFE2L2|PLCG2|HAMP,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0279530,M00100,1,0,DisGeNET,35,Malignant Bone Neoplasm,,-2.2,4.4,3.7,30304,125,274,5,1.8,0.81,860|3606|6696|7048|8202,RUNX2|IL18|SPP1|TGFBR2|NCOA3,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C1855179,M00100,1,0,DisGeNET,35,"CATARACT, ANTERIOR POLAR",,-2.2,4.4,3.7,30304,125,274,5,1.8,0.81,2|5788|6696|7097|7133,A2M|PTPRC|SPP1|TLR2|TNFRSF1B,-1,0
1,0,0,0,0,-2.2,0,0,0,0,C4721579,M10000,1,0,DisGeNET,35,Secondary malignant neoplasm of colon and/or rectum,,-2.2,8.2,4.4,30304,397,28,3,11,5.8,960|6352|22806,CD44|CCL5|IKZF3,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0240066,M00100,1,0,DisGeNET,35,Iron deficiency,,-2.2,3.7,3.5,30304,178,274,6,2.2,0.88,571|3059|6556|6774|7133|57817,BACH1|HCLS1|SLC11A1|STAT3|TNFRSF1B|HAMP,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0018824,M00100,1,0,DisGeNET,35,Heart valve disease,,-2.2,5.6,3.9,30304,79,274,4,1.5,0.72,3606|3689|6696|9450,IL18|ITGB2|SPP1|LY86,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0042721,M00100,1,0,DisGeNET,35,Viral hepatitis,,-2.2,5.6,3.9,30304,79,274,4,1.5,0.72,3115|3606|4261|4780,HLA-DPB1|IL18|CIITA|NFE2L2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0263641,M00100,1,0,DisGeNET,35,Epithelial hyperplasia of skin,,-2.2,5.6,3.9,30304,79,274,4,1.5,0.72,3428|4780|5788|6774,IFI16|NFE2L2|PTPRC|STAT3,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0023891,M00100,1,0,DisGeNET,35,"Liver Cirrhosis, Alcoholic",,-2.2,4.4,3.6,30304,126,274,5,1.8,0.81,2885|4780|6774|7097|7903,GRB2|NFE2L2|STAT3|TLR2|ST8SIA4,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C2700439,M00100,1,0,DisGeNET,35,MAJOR AFFECTIVE DISORDER 8,,-2.2,4.4,3.6,30304,126,274,5,1.8,0.81,2313|5305|6239|27185|80896,FLI1|PIP4K2A|RREB1|DISC1|NPL,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C2700440,M00100,1,0,DisGeNET,35,MAJOR AFFECTIVE DISORDER 9,,-2.2,4.4,3.6,30304,126,274,5,1.8,0.81,2313|5305|6239|27185|80896,FLI1|PIP4K2A|RREB1|DISC1|NPL,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C4554344,M00100,1,0,DisGeNET,35,IgE-mediated food allergy,,-2.2,4.4,3.6,30304,126,274,5,1.8,0.81,3059|3606|7097|7133|81704,HCLS1|IL18|TLR2|TNFRSF1B|DOCK8,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0027962,M00100,1,0,DisGeNET,35,Melanocytic nevus,,-2.2,3,3.3,30304,297,274,8,2.9,1,3606|3687|4286|4780|6239|7048|55824|83478,IL18|ITGAX|MITF|NFE2L2|RREB1|TGFBR2|PAG1|ARHGAP24,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C4511452,M00100,1,0,DisGeNET,35,Sporadic Parkinson disease,,-2.2,3.7,3.5,30304,179,274,6,2.2,0.88,753|3122|3606|4780|7097|120892,LDLRAD4|HLA-DRA|IL18|NFE2L2|TLR2|LRRK2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0008311,M00100,1,0,DisGeNET,35,Cholangitis,,-2.2,5.5,3.9,30304,80,274,4,1.5,0.72,4261|4780|7048|7097,CIITA|NFE2L2|TGFBR2|TLR2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0745744,M00100,1,0,DisGeNET,35,End Stage Liver Disease,,-2.2,5.5,3.9,30304,80,274,4,1.5,0.72,4780|7046|10257|57817,NFE2L2|TGFBR1|ABCC4|HAMP,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C1737329,M00100,1,0,DisGeNET,35,Dysmorphism,,-2.2,5.5,3.9,30304,80,274,4,1.5,0.72,6886|6938|7048|93986,TAL1|TCF12|TGFBR2|FOXP2,-1,0
0,0,0,1,0,0,0,0,-2.2,0,C0202239,M00010,1,0,DisGeNET,35,Uric acid measurement (procedure),,-2.2,5.5,3.9,30304,264,83,4,4.8,2.4,3784|6239|9595|10475,KCNQ1|RREB1|CYTIP|TRIM38,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0011609,M00100,1,0,DisGeNET,35,Drug Eruptions,,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,240|3115|3606,ALOX5|HLA-DPB1|IL18,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0013491,M00100,1,0,DisGeNET,35,Ecchymosis,,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,6774|6916|64805,STAT3|TBXAS1|P2RY12,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0018991,M00100,1,0,DisGeNET,35,Hemiplegia,,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,3115|6696|81704,HLA-DPB1|SPP1|DOCK8,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0162872,M00100,1,0,DisGeNET,35,"Aortic Aneurysm, Thoracic",,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,7048|91526|93663,TGFBR2|ANKRD44|ARHGAP18,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0399352,M00100,1,0,DisGeNET,35,Developmental absence of tooth,,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,23406|55636|55843,COTL1|CHD7|ARHGAP15,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0496899,M00100,1,0,DisGeNET,35,"Benign neoplasm of brain, unspecified",,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,3689|6696|7048,ITGB2|SPP1|TGFBR2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C1292779,M00100,1,0,DisGeNET,35,Myelodysplastic Syndrome with Isolated del(5q),,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,972|1436|2313,CD74|CSF1R|FLI1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C4688007,M00100,1,0,DisGeNET,35,Platinum-Resistant Ovarian Carcinoma,,-2.2,8.1,4.3,30304,41,274,3,1.1,0.63,5209|6774|55824,PFKFB3|STAT3|PAG1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C2700438,M00100,1,0,DisGeNET,35,MAJOR AFFECTIVE DISORDER 7,,-2.2,4.4,3.6,30304,127,274,5,1.8,0.81,2313|5305|6239|27185|80896,FLI1|PIP4K2A|RREB1|DISC1|NPL,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0026985,M00100,1,0,DisGeNET,35,Myelodysplasia,,-2.2,3.7,3.4,30304,181,274,6,2.2,0.88,1436|2120|3115|3606|5788|10019,CSF1R|ETV6|HLA-DPB1|IL18|PTPRC|SH2B3,-1,0
0,0,0,1,0,0,0,0,-2.2,0,C0699893,M00010,1,0,DisGeNET,35,Skin carcinoma,,-2.2,8.1,4.3,30304,136,83,3,3.6,2,5293|7133|22861,PIK3CD|TNFRSF1B|NLRP1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0002880,M00100,1,0,DisGeNET,35,Autoimmune hemolytic anemia,,-2.2,5.5,3.8,30304,81,274,4,1.5,0.72,4261|6774|6850|57217,CIITA|STAT3|SYK|TTC7A,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0524662,M00100,1,0,DisGeNET,35,Opiate Addiction,,-2.2,5.5,3.8,30304,81,274,4,1.5,0.72,409|2289|27185|83666,ARRB2|FKBP5|DISC1|PARP9,-1,0
0,0,1,1,0,0,0,-2.1,-2.2,0,C1963094,M00110,2,0,DisGeNET,35,"Dry Skin, CTCAE",,-2.2,8,4.3,30304,137,83,3,3.6,2,7133|8942|22861,TNFRSF1B|KYNU|NLRP1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C3888194,M00100,1,0,DisGeNET,35,MIXED LINEAGE LEUKEMIA,,-2.2,3.2,3.3,30304,240,274,7,2.6,0.95,240|1436|1730|2120|4211|5090|5927,ALOX5|CSF1R|DIAPH2|ETV6|MEIS1|PBX3|KDM5A,-1,0
1,0,0,0,0,-2.2,0,0,0,0,C1134719,M10000,1,0,DisGeNET,35,Invasive Ductal Breast Carcinoma,,-2.2,7.8,4.3,30304,414,28,3,11,5.8,864|960|2113,RUNX3|CD44|ETS1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C1837404,M00100,1,0,DisGeNET,35,"High, narrow palate",,-2.2,4.3,3.6,30304,129,274,5,1.8,0.81,860|4784|7046|7048|93986,RUNX2|NFIX|TGFBR1|TGFBR2|FOXP2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0264423,M00100,1,0,DisGeNET,35,"Asthma, Occupational",,-2.2,7.9,4.3,30304,42,274,3,1.1,0.63,3115|3566|5321,HLA-DPB1|IL4R|PLA2G4A,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0276226,M00100,1,0,DisGeNET,35,Herpes encephalitis,,-2.2,7.9,4.3,30304,42,274,3,1.1,0.63,409|1524|7097,ARRB2|CX3CR1|TLR2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C1802398,M00100,1,0,DisGeNET,35,"Chromosome 5, trisomy 5q",,-2.2,7.9,4.3,30304,42,274,3,1.1,0.63,972|1436|2313,CD74|CSF1R|FLI1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C3495919,M00100,1,0,DisGeNET,35,Enthesitis-Related Arthritis,,-2.2,7.9,4.3,30304,42,274,3,1.1,0.63,7096|7097|7100,TLR1|TLR2|TLR5,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C4023616,M00100,1,0,DisGeNET,35,Abnormality of immune system physiology,,-2.2,7.9,4.3,30304,42,274,3,1.1,0.63,3394|6916|55636,IRF8|TBXAS1|CHD7,-1,0
1,0,0,0,0,-2.2,0,0,0,0,C4551683,M10000,1,0,DisGeNET,35,Adrenal Gland Pheochromocytoma,,-2.2,7.8,4.3,30304,416,28,3,11,5.8,960|2113|6352,CD44|ETS1|CCL5,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0013537,M00100,1,0,DisGeNET,35,Eclampsia,,-2.2,3.2,3.3,30304,241,274,7,2.6,0.95,1436|2353|3115|3459|3606|4773|7097,CSF1R|FOS|HLA-DPB1|IFNGR1|IL18|NFATC2|TLR2,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0205647,M00100,1,0,DisGeNET,35,Follicular adenoma,,-2.2,3.6,3.4,30304,183,274,6,2.2,0.88,240|860|972|5052|9770|10135,ALOX5|RUNX2|CD74|PRDX1|RASSF2|NAMPT,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0278601,M00100,1,0,DisGeNET,35,Inflammatory Breast Carcinoma,,-2.2,3.6,3.4,30304,183,274,6,2.2,0.88,1436|1508|3597|3606|6774|83478,CSF1R|CTSB|IL13RA1|IL18|STAT3|ARHGAP24,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0741923,M00100,1,0,DisGeNET,35,cardiac event,,-2.2,5.4,3.8,30304,82,274,4,1.5,0.72,3784|5321|6319|64805,KCNQ1|PLA2G4A|SCD|P2RY12,-1,0
0,0,0,1,0,0,0,0,-2.2,0,C0151825,M00010,1,0,DisGeNET,35,Bone pain,,-2.2,7.9,4.3,30304,139,83,3,3.6,2,3059|7133|64859,HCLS1|TNFRSF1B|NABP1,-1,0
0,0,1,0,0,0,0,-2.2,0,0,C0018498,M00100,1,0,DisGeNET,35,Hair Color,,-2.2,4.3,3.6,30304,130,274,5,1.8,0.81,4286|8537|9586|54796|83478,MITF|BCAS1|CREB5|BNC2|ARHGAP24,-0.99,0
0,0,1,0,0,0,0,-2.2,0,0,C0024796,M00100,1,0,DisGeNET,35,Marfan Syndrome,,-2.2,4.3,3.6,30304,130,274,5,1.8,0.81,240|3784|6319|7046|7048,ALOX5|KCNQ1|SCD|TGFBR1|TGFBR2,-0.99,0
0,0,0,1,0,0,0,0,-2.2,0,C0008487,M00010,1,0,DisGeNET,35,Chordoma,,-2.2,7.8,4.2,30304,140,83,3,3.6,2,3059|5293|7133,HCLS1|PIK3CD|TNFRSF1B,-0.99,0
0,1,0,1,0,0,-2.2,0,-2.1,0,C0153633,M01010,2,0,DisGeNET,35,Malignant neoplasm of brain,,-2.2,7.7,4.2,30304,294,40,3,7.5,4.2,6935|55959|81848,ZEB1|SULF2|SPRY4,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C2674608,M00100,1,0,DisGeNET,35,Feeding difficulties in infancy,,-2.2,2.9,3.2,30304,305,274,8,2.9,1,2313|4784|5052|6239|7048|25939|55636|64581,FLI1|NFIX|PRDX1|RREB1|TGFBR2|SAMHD1|CHD7|CLEC7A,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C2118460,M00100,1,0,DisGeNET,35,Acute colitis,,-2.2,5.3,3.8,30304,83,274,4,1.5,0.72,1524|6696|6774|7097,CX3CR1|SPP1|STAT3|TLR2,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0920646,M00100,1,0,DisGeNET,35,Ischemia of kidney,,-2.2,4.2,3.5,30304,131,274,5,1.8,0.81,467|3937|5788|7097|7402,ATF3|LCP2|PTPRC|TLR2|UTRN,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0007114,M00100,1,0,DisGeNET,35,Malignant neoplasm of skin,,-2.2,2.4,3,30304,508,274,11,4,1.2,467|1326|2353|3516|4780|5788|6774|6850|7046|81704|120892,ATF3|MAP3K8|FOS|RBPJ|NFE2L2|PTPRC|STAT3|SYK|TGFBR1|DOCK8|LRRK2,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0001768,M00100,1,0,DisGeNET,35,Agammaglobulinemia,,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,3459|4261|29760,IFNGR1|CIITA|BLNK,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0205833,M00100,1,0,DisGeNET,35,Medullomyoblastoma,,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,2313|6774|7409,FLI1|STAT3|VAV1,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0751292,M00100,1,0,DisGeNET,35,Age-Related Memory Disorders,,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,3115|5966|6774,HLA-DPB1|REL|STAT3,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0751293,M00100,1,0,DisGeNET,35,"Memory Disorder, Semantic",,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,3115|5966|6774,HLA-DPB1|REL|STAT3,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0751294,M00100,1,0,DisGeNET,35,"Memory Disorder, Spatial",,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,3115|5966|6774,HLA-DPB1|REL|STAT3,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C1275668,M00100,1,0,DisGeNET,35,Melanotic medulloblastoma,,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,2313|6774|7409,FLI1|STAT3|VAV1,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C1456246,M00100,1,0,DisGeNET,35,Bacteroides fragilis infection in conditions classified elsewhere and of unspecified site,,-2.2,7.7,4.2,30304,43,274,3,1.1,0.63,3055|7096|7097,HCK|TLR1|TLR2,-0.98,0
0,1,0,0,0,0,-2.2,0,0,0,C0541764,M01000,1,0,DisGeNET,35,Delayed bone age,,-2.2,7.7,4.2,30304,295,40,3,7.5,4.2,4214|23414|81848,MAP3K1|ZFPM2|SPRY4,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C1266042,M00100,1,0,DisGeNET,35,Chromophobe Renal Cell Carcinoma,,-2.2,3.6,3.4,30304,185,274,6,2.2,0.88,240|1508|3566|4286|11214|120892,ALOX5|CTSB|IL4R|MITF|AKAP13|LRRK2,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C1839839,M00100,1,0,DisGeNET,35,MAJOR AFFECTIVE DISORDER 2,,-2.2,3.6,3.4,30304,185,274,6,2.2,0.88,2313|5305|5321|6239|27185|80896,FLI1|PIP4K2A|PLA2G4A|RREB1|DISC1|NPL,-0.98,0
0,0,1,0,0,0,0,-2.2,0,0,C0525045,M00100,1,0,DisGeNET,35,Mood Disorders,,-2.2,2.3,3,30304,580,274,12,4.4,1.2,113|409|2289|2353|4780|5209|5321|7444|27185|55843|115207|166614,ADCY7|ARRB2|FKBP5|FOS|NFE2L2|PFKFB3|PLA2G4A|VRK2|DISC1|ARHGAP15|KCTD12|DCLK2,-0.98,0
0,0,0,1,0,0,0,0,-2.2,0,C0242852,M00010,1,0,DisGeNET,35,Proliferative vitreoretinopathy,,-2.2,7.7,4.2,30304,142,83,3,3.6,2,1520|5293|7133,CTSS|PIK3CD|TNFRSF1B,-0.98,0
0,0,1,0,0,0,0,-2.1,0,0,C0024790,M00100,1,0,DisGeNET,35,Paroxysmal nocturnal hemoglobinuria,,-2.1,4.2,3.5,30304,132,274,5,1.8,0.81,718|3516|3689|4780|5788,C3|RBPJ|ITGB2|NFE2L2|PTPRC,-0.97,0
0,0,1,0,0,0,0,-2.1,0,0,C0023530,M00100,1,0,DisGeNET,35,Leukopenia,,-2.1,2.5,3.1,30304,440,274,10,3.6,1.1,718|3516|3684|3687|5788|6774|7038|7097|10257|83666,C3|RBPJ|ITGAM|ITGAX|PTPRC|STAT3|TG|TLR2|ABCC4|PARP9,-0.97,0
0,0,1,0,0,0,0,-2.1,0,0,C0079218,M00100,1,0,DisGeNET,35,"Fibromatosis, Aggressive",,-2.1,5.3,3.7,30304,84,274,4,1.5,0.72,4067|4286|6850|7038,LYN|MITF|SYK|TG,-0.97,0
